,0
8829,0.0
8830,0.0
8832,0.0
8833,0.0
8834,0.0
8841,0.0
8842,0.0
8803,0.0
8793,0.0
8676,0.0
8667,0.0
8776,0.0
8731,0.0
8703,0.0
8705,0.0
3882,0.0
8708,0.0
8711,0.0
8716,0.0
8721,0.0
8722,0.0
8724,0.0
8726,0.0
8727,0.0
8729,0.0
8730,0.0
8688,0.0
8663,0.0
8687,0.0
8686,0.0
8660,0.0
8647,0.0
8648,0.0
8649,0.0
8654,0.0
8655,0.0
8656,0.0
8657,0.0
8659,0.0
8661,0.0
8685,0.0
8792,0.0
8743,0.0
3994,0.0
3970,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4035,0.0
4036,0.0
4001,0.0
3999,0.0
6430,0.0
3998,0.0
3960,0.0
3961,0.0
3971,0.0
4027,0.0
3973,0.0
3974,0.0
3975,0.0
3977,0.0
3978,0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3986,0.0
3988,0.0
4028,0.0
4026,0.0
8744,0.0
8788,0.0
8746,0.0
8753,0.0
8754,0.0
8755,0.0
8756,0.0
8774,0.0
8778,0.0
8791,0.0
8779,0.0
8781,0.0
8784,0.0
8785,0.0
8787,0.0
8789,0.0
4025,0.0
8790,0.0
6447,0.0
6433,0.0
2885,0.0
4000,0.0
4002,0.0
4003,0.0
4004,0.0
4010,0.0
4012,0.0
4019,0.0
4023,0.0
4024,0.0
3879,0.0
4352,0.0
3897,0.0
4257,0.0
4333,0.0
4337,0.0
4339,0.0
4345,0.0
4346,0.0
4293,0.0
4292,0.0
4291,0.0
4269,0.0
4251,0.0
4252,0.0
4255,0.0
4256,0.0
4259,0.0
4324,0.0
4264,0.0
4267,0.0
4270,0.0
4289,0.0
4271,0.0
4276,0.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4285,0.0
4286,0.0
3749,0.0
4327,0.0
4319,0.0
4139,0.0
4169,0.0
4145,0.0
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4159,0.0
4171,0.0
4160,0.0
4161,0.0
4162,0.0
4166,0.0
4167,0.0
4168,0.0
4170,0.0
4317,0.0
4235,0.0
4244,0.0
4355,0.0
4249,0.0
4296,0.0
4300,0.0
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4312,0.0
4314,0.0
4316,0.0
3747,0.0
3746,0.0
3211,0.0
3258,0.0
3140,0.0
3126,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3138,0.0
3210,0.0
3212,0.0
3106,0.0
3214,0.0
3260,0.0
3157,0.0
3261,0.0
3262,0.0
3272,0.0
3274,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3284,0.0
3288,0.0
3290,0.0
8699,0.0
3296,0.0
3125,0.0
3122,0.0
3120,0.0
3119,0.0
3158,0.0
3160,0.0
3163,0.0
3164,0.0
3168,0.0
3178,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3203,0.0
3208,0.0
3209,0.0
3155,0.0
3150,0.0
3148,0.0
3124,0.0
3110,0.0
3111,0.0
3114,0.0
3117,0.0
3118,0.0
4142,0.0
4137,0.0
3883,0.0
4396,0.0
4407,0.0
4393,0.0
4363,0.0
4364,0.0
4373,0.0
4376,0.0
4378,0.0
4383,0.0
4386,0.0
4391,0.0
4394,0.0
4404,0.0
4395,0.0
4398,0.0
4409,0.0
4399,0.0
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4460,0.0
4462,0.0
4357,0.0
4463,0.0
4524,0.0
4525,0.0
4526,0.0
4531,0.0
4408,0.0
4459,0.0
4154,0.0
4418,0.0
3885,0.0
3886,0.0
3887,0.0
3889,0.0
3892,0.0
3893,0.0
3894,0.0
4128,0.0
4130,0.0
4133,0.0
4461,0.0
4414,0.0
4415,0.0
4419,0.0
4456,0.0
4420,0.0
4422,0.0
4423,0.0
4426,0.0
4433,0.0
4440,0.0
4441,0.0
4442,0.0
4444,0.0
4445,0.0
4447,0.0
4449,0.0
4450,0.0
4534,0.0
4535,0.0
4537,0.0
4210,0.0
4501,0.0
4506,0.0
4358,0.0
4356,0.0
4135,0.0
4243,0.0
4181,0.0
4187,0.0
4188,0.0
4189,0.0
4196,0.0
4197,0.0
4208,0.0
4212,0.0
4538,0.0
4215,0.0
4217,0.0
4218,0.0
4219,0.0
4223,0.0
4226,0.0
4228,0.0
4229,0.0
4230,0.0
4232,0.0
4179,0.0
4178,0.0
4175,0.0
4500,0.0
4499,0.0
4498,0.0
4497,0.0
4542,0.0
4543,0.0
4549,0.0
4555,0.0
4557,0.0
4558,0.0
4560,0.0
4562,0.0
4563,0.0
4568,0.0
4570,0.0
4521,0.0
4516,0.0
4510,0.0
4486,0.0
4465,0.0
4466,0.0
4473,0.0
4475,0.0
4479,0.0
4480,0.0
4482,0.0
4484,0.0
4487,0.0
4508,0.0
4491,0.0
4492,0.0
8700,0.0
9526,0.0
8696,0.0
9533,0.0
9607,0.0
9609,0.0
9614,0.0
9616,0.0
9582,0.0
9576,0.0
9573,0.0
9538,0.0
9519,0.0
9522,0.0
9524,0.0
9530,0.0
9532,0.0
9537,0.0
9600,0.0
9543,0.0
9572,0.0
9547,0.0
9549,0.0
9550,0.0
9557,0.0
9558,0.0
9562,0.0
9563,0.0
9566,0.0
9617,0.0
9628,0.0
9758,0.0
9601,0.0
9599,0.0
9698,0.0
9766,0.0
9906,0.0
9907,0.0
9908,0.0
9927,0.0
9948,0.0
9928,0.0
9930,0.0
9933,0.0
9934,0.0
9938,0.0
9940,0.0
9942,0.0
9945,0.0
9760,0.0
9595,0.0
9518,0.0
9621,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9631,0.0
9700,0.0
8694,0.0
8496,0.0
9671,0.0
9675,0.0
9678,0.0
9682,0.0
9683,0.0
9685,0.0
9063,0.0
9060,0.0
8229,0.0
8537,0.0
8486,0.0
8489,0.0
8495,0.0
8500,0.0
9665,0.0
8505,0.0
8506,0.0
8510,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8522,0.0
8523,0.0
8525,0.0
8529,0.0
8534,0.0
9666,0.0
9691,0.0
9707,0.0
9745,0.0
9709,0.0
9711,0.0
9713,0.0
9719,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9730,0.0
9732,0.0
9735,0.0
9736,0.0
9743,0.0
9755,0.0
9662,0.0
9756,0.0
9697,0.0
9694,0.0
9693,0.0
9659,0.0
9632,0.0
9634,0.0
9636,0.0
9637,0.0
9640,0.0
9641,0.0
9645,0.0
9657,0.0
9902,0.0
9901,0.0
9900,0.0
9206,0.0
9177,0.0
9178,0.0
9180,0.0
9182,0.0
9183,0.0
9184,0.0
9186,0.0
9187,0.0
9195,0.0
9220,0.0
9196,0.0
9198,0.0
9203,0.0
9211,0.0
9223,0.0
9212,0.0
9214,0.0
9218,0.0
9513,0.0
9517,0.0
9061,0.0
9887,0.0
9845,0.0
9846,0.0
9847,0.0
9848,0.0
9849,0.0
9850,0.0
9193,0.0
9227,0.0
9899,0.0
9250,0.0
3300,0.0
9091,0.0
9093,0.0
9100,0.0
9102,0.0
9156,0.0
9169,0.0
9294,0.0
9175,0.0
9231,0.0
9232,0.0
9238,0.0
9241,0.0
9251,0.0
9230,0.0
9259,0.0
9260,0.0
9263,0.0
9273,0.0
9278,0.0
9283,0.0
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,0.0
9292,0.0
9851,0.0
9859,0.0
9860,0.0
9972,0.0
9886,0.0
9888,0.0
9761,0.0
9892,0.0
9957,0.0
9960,0.0
9961,0.0
9964,0.0
9966,0.0
9967,0.0
9968,0.0
9969,0.0
9970,0.0
9975,0.0
9863,0.0
9977,0.0
9978,0.0
9983,0.0
9984,0.0
9987,0.0
9990,0.0
9991,0.0
9997,0.0
9956,0.0
9953,0.0
9949,0.0
9918,0.0
9898,0.0
9824,0.0
9823,0.0
9820,0.0
9816,0.0
9867,0.0
9868,0.0
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9880,0.0
9882,0.0
9884,0.0
9838,0.0
9834,0.0
9832,0.0
9798,0.0
9769,0.0
9772,0.0
9786,0.0
9787,0.0
9788,0.0
9792,0.0
9794,0.0
9796,0.0
9806,0.0
9828,0.0
9808,0.0
9809,0.0
9812,0.0
9814,0.0
8535,0.0
8484,0.0
8482,0.0
8932,0.0
8902,0.0
8904,0.0
8907,0.0
8908,0.0
8909,0.0
8911,0.0
8912,0.0
8913,0.0
8915,0.0
8916,0.0
8917,0.0
8921,0.0
8928,0.0
8933,0.0
8943,0.0
8936,0.0
8939,0.0
8940,0.0
8896,0.0
8893,0.0
8892,0.0
8864,0.0
8850,0.0
8852,0.0
8853,0.0
8854,0.0
8857,0.0
8858,0.0
8901,0.0
9057,0.0
8407,0.0
8332,0.0
8410,0.0
8411,0.0
8416,0.0
8421,0.0
8422,0.0
8376,0.0
8361,0.0
8357,0.0
8336,0.0
8326,0.0
8327,0.0
8329,0.0
8331,0.0
8333,0.0
8645,0.0
8334,0.0
8335,0.0
8337,0.0
8356,0.0
8339,0.0
8340,0.0
8342,0.0
8343,0.0
8347,0.0
8353,0.0
8354,0.0
8355,0.0
8638,0.0
8859,0.0
8863,0.0
8866,0.0
9000,0.0
9009,0.0
9008,0.0
9006,0.0
8984,0.0
8962,0.0
8964,0.0
8966,0.0
8970,0.0
8972,0.0
8978,0.0
8981,0.0
8983,0.0
8985,0.0
8990,0.0
8887,0.0
8991,0.0
8992,0.0
8993,0.0
8994,0.0
8995,0.0
8996,0.0
8997,0.0
8849,0.0
8844,0.0
8646,0.0
8737,0.0
8691,0.0
8693,0.0
9056,0.0
9054,0.0
9053,0.0
9052,0.0
8875,0.0
8876,0.0
8877,0.0
8880,0.0
8881,0.0
8882,0.0
8885,0.0
8886,0.0
8941,0.0
8951,0.0
8847,0.0
8959,0.0
9013,0.0
9014,0.0
9015,0.0
9021,0.0
9026,0.0
9030,0.0
9031,0.0
9032,0.0
9033,0.0
9035,0.0
9036,0.0
9039,0.0
9043,0.0
9049,0.0
9050,0.0
8408,0.0
8406,0.0
8481,0.0
8566,0.0
8608,0.0
8613,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8621,0.0
8622,0.0
8630,0.0
8634,0.0
8593,0.0
8592,0.0
8590,0.0
8548,0.0
8606,0.0
8553,0.0
8555,0.0
8558,0.0
8559,0.0
8560,0.0
8563,0.0
8565,0.0
8567,0.0
8588,0.0
8568,0.0
8572,0.0
8573,0.0
8574,0.0
8607,0.0
8604,0.0
8402,0.0
8464,0.0
8456,0.0
8432,0.0
8439,0.0
8442,0.0
8444,0.0
8445,0.0
8450,0.0
8452,0.0
8453,0.0
8458,0.0
8480,0.0
8461,0.0
8463,0.0
8470,0.0
8602,0.0
8471,0.0
8475,0.0
8477,0.0
8478,0.0
8536,0.0
8539,0.0
8430,0.0
8544,0.0
8594,0.0
8595,0.0
8597,0.0
8599,0.0
8600,0.0
8575,0.0
8577,0.0
8579,0.0
8262,0.0
8240,0.0
8241,0.0
8245,0.0
8246,0.0
8248,0.0
8271,0.0
8251,0.0
8254,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8310,0.0
8580,0.0
8322,0.0
8424,0.0
8325,0.0
8378,0.0
8379,0.0
8380,0.0
8382,0.0
8388,0.0
8389,0.0
8396,0.0
8397,0.0
8399,0.0
8400,0.0
8238,0.0
8237,0.0
8236,0.0
8230,0.0
8431,0.0
8426,0.0
8643,0.0
8312,0.0
8278,0.0
8279,0.0
8280,0.0
8283,0.0
8286,0.0
8287,0.0
8289,0.0
8290,0.0
8292,0.0
8294,0.0
8295,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8305,0.0
8306,0.0
8307,0.0
8276,0.0
8274,0.0
8272,0.0
8247,0.0
3297,0.0
4924,0.0
3305,0.0
4822,0.0
4901,0.0
4903,0.0
4906,0.0
4915,0.0
4918,0.0
4920,0.0
9088,0.0
4925,0.0
4926,0.0
4865,0.0
4864,0.0
4863,0.0
4838,0.0
4823,0.0
4893,0.0
4824,0.0
4825,0.0
4827,0.0
4828,0.0
4835,0.0
4836,0.0
4839,0.0
4860,0.0
4840,0.0
4841,0.0
4845,0.0
4847,0.0
4848,0.0
4899,0.0
4892,0.0
4855,0.0
6160,0.0
6124,0.0
6126,0.0
6128,0.0
6130,0.0
6136,0.0
6138,0.0
6140,0.0
6149,0.0
6153,0.0
6173,0.0
6154,0.0
6155,0.0
6158,0.0
6162,0.0
4891,0.0
6163,0.0
6164,0.0
6171,0.0
5543,0.0
5536,0.0
4577,0.0
4929,0.0
4867,0.0
4868,0.0
4875,0.0
4878,0.0
4880,0.0
4883,0.0
4852,0.0
4858,0.0
3310,0.0
4815,0.0
4953,0.0
4955,0.0
4958,0.0
4982,0.0
4961,0.0
4963,0.0
4965,0.0
4968,0.0
4969,0.0
4974,0.0
4975,0.0
4980,0.0
4818,0.0
5038,0.0
4948,0.0
4667,0.0
4625,0.0
4626,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4636,0.0
4637,0.0
4640,0.0
4641,0.0
4645,0.0
4647,0.0
4949,0.0
4947,0.0
4928,0.0
5018,0.0
4930,0.0
4817,0.0
4931,0.0
4990,0.0
4992,0.0
4994,0.0
9998,0.0
5003,0.0
5006,0.0
5007,0.0
5012,0.0
5013,0.0
5016,0.0
5019,0.0
4946,0.0
5021,0.0
5028,0.0
5029,0.0
5030,0.0
5033,0.0
5034,0.0
5035,0.0
4987,0.0
4984,0.0
4983,0.0
4957,0.0
4933,0.0
4941,0.0
6151,0.0
6175,0.0
6178,0.0
6345,0.0
6428,0.0
6372,0.0
6369,0.0
6367,0.0
6344,0.0
6323,0.0
6326,0.0
6328,0.0
6329,0.0
6334,0.0
6340,0.0
6341,0.0
6343,0.0
6359,0.0
6424,0.0
6347,0.0
6348,0.0
6351,0.0
6353,0.0
6354,0.0
6355,0.0
6356,0.0
6358,0.0
6237,0.0
6231,0.0
6009,0.0
6119,0.0
6074,0.0
6426,0.0
6416,0.0
6180,0.0
6319,0.0
6250,0.0
6269,0.0
6252,0.0
6255,0.0
6257,0.0
6258,0.0
6262,0.0
6263,0.0
6264,0.0
6268,0.0
6315,0.0
6318,0.0
6234,0.0
6375,0.0
6413,0.0
6379,0.0
6381,0.0
6383,0.0
6385,0.0
6386,0.0
6389,0.0
6392,0.0
6395,0.0
6399,0.0
6401,0.0
6402,0.0
6404,0.0
6405,0.0
6077,0.0
6078,0.0
6079,0.0
6186,0.0
6050,0.0
6057,0.0
6059,0.0
6060,0.0
6061,0.0
6114,0.0
6120,0.0
6227,0.0
6123,0.0
6181,0.0
6182,0.0
6184,0.0
6185,0.0
6187,0.0
6081,0.0
6188,0.0
6189,0.0
6190,0.0
6191,0.0
6192,0.0
6194,0.0
6196,0.0
6208,0.0
6209,0.0
6215,0.0
6217,0.0
6219,0.0
6223,0.0
6042,0.0
6039,0.0
6037,0.0
6063,0.0
6083,0.0
6084,0.0
6085,0.0
6086,0.0
6087,0.0
6090,0.0
6093,0.0
6100,0.0
6101,0.0
6102,0.0
6103,0.0
6108,0.0
6111,0.0
6112,0.0
6071,0.0
6070,0.0
6068,0.0
6035,0.0
6011,0.0
6016,0.0
6017,0.0
6019,0.0
6025,0.0
6026,0.0
6029,0.0
6031,0.0
6036,0.0
4648,0.0
4649,0.0
4651,0.0
5160,0.0
5458,0.0
5307,0.0
5303,0.0
5062,0.0
5185,0.0
5134,0.0
5142,0.0
5143,0.0
5146,0.0
5148,0.0
5152,0.0
5155,0.0
5159,0.0
5164,0.0
5455,0.0
5165,0.0
5166,0.0
5168,0.0
5171,0.0
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5133,0.0
5132,0.0
5124,0.0
5089,0.0
5456,0.0
5454,0.0
5494,0.0
5469,0.0
5498,0.0
5499,0.0
5501,0.0
5506,0.0
5507,0.0
5511,0.0
5514,0.0
5528,0.0
5532,0.0
5533,0.0
5534,0.0
5477,0.0
5476,0.0
5430,0.0
5451,0.0
5407,0.0
5408,0.0
5410,0.0
5411,0.0
5414,0.0
5415,0.0
5421,0.0
5422,0.0
5437,0.0
5468,0.0
5439,0.0
5441,0.0
5450,0.0
5068,0.0
5069,0.0
5070,0.0
5201,0.0
5288,0.0
5289,0.0
5292,0.0
5294,0.0
5295,0.0
5299,0.0
5254,0.0
5241,0.0
5238,0.0
5208,0.0
5194,0.0
5196,0.0
5199,0.0
5202,0.0
5072,0.0
5203,0.0
5205,0.0
5207,0.0
5211,0.0
5236,0.0
5214,0.0
5215,0.0
5218,0.0
5225,0.0
5226,0.0
5227,0.0
5228,0.0
5234,0.0
5284,0.0
5283,0.0
5282,0.0
5281,0.0
5078,0.0
5083,0.0
5084,0.0
5086,0.0
5092,0.0
5119,0.0
5093,0.0
5098,0.0
5100,0.0
5101,0.0
5103,0.0
5106,0.0
5107,0.0
5116,0.0
5184,0.0
5189,0.0
5301,0.0
5193,0.0
5255,0.0
5261,0.0
5262,0.0
5263,0.0
5268,0.0
5273,0.0
5274,0.0
5277,0.0
5278,0.0
5497,0.0
5493,0.0
4654,0.0
4788,0.0
4751,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4763,0.0
4771,0.0
4774,0.0
4777,0.0
4778,0.0
4780,0.0
4782,0.0
4785,0.0
4791,0.0
4744,0.0
4796,0.0
4736,0.0
4732,0.0
4729,0.0
4701,0.0
4670,0.0
4672,0.0
4678,0.0
4679,0.0
4681,0.0
4690,0.0
4696,0.0
4697,0.0
4746,0.0
4738,0.0
5492,0.0
4591,0.0
4655,0.0
4657,0.0
4663,0.0
4624,0.0
4623,0.0
4622,0.0
4599,0.0
4578,0.0
4579,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4593,0.0
4669,0.0
4602,0.0
4620,0.0
4603,0.0
4604,0.0
4608,0.0
4610,0.0
4612,0.0
4614,0.0
4615,0.0
4619,0.0
4664,0.0
4668,0.0
4806,0.0
4702,0.0
4726,0.0
4706,0.0
5334,0.0
5350,0.0
5322,0.0
5309,0.0
5312,0.0
5314,0.0
5316,0.0
5317,0.0
5318,0.0
5319,0.0
5321,0.0
5326,0.0
5349,0.0
5331,0.0
5336,0.0
4710,0.0
5339,0.0
5340,0.0
5342,0.0
5345,0.0
5348,0.0
5398,0.0
5405,0.0
5304,0.0
5406,0.0
5480,0.0
5482,0.0
5483,0.0
5488,0.0
5351,0.0
5353,0.0
5397,0.0
5396,0.0
4714,0.0
4716,0.0
4718,0.0
4721,0.0
4722,0.0
4724,0.0
5036,0.0
5044,0.0
5535,0.0
5401,0.0
5354,0.0
5355,0.0
5356,0.0
5361,0.0
5367,0.0
5369,0.0
5371,0.0
5372,0.0
5375,0.0
5377,0.0
5378,0.0
5379,0.0
5381,0.0
5382,0.0
5385,0.0
5393,0.0
5394,0.0
6247,0.0
6246,0.0
6245,0.0
3720,0.0
3645,0.0
3537,0.0
3653,0.0
3697,0.0
3700,0.0
3702,0.0
3703,0.0
3707,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3719,0.0
3725,0.0
3592,0.0
3726,0.0
3728,0.0
3731,0.0
3732,0.0
3737,0.0
3742,0.0
3743,0.0
3695,0.0
3694,0.0
3689,0.0
3668,0.0
3654,0.0
3655,0.0
3640,0.0
3582,0.0
3621,0.0
3547,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3633,0.0
3634,0.0
3604,0.0
3599,0.0
3598,0.0
3562,0.0
3549,0.0
3581,0.0
3550,0.0
3551,0.0
3553,0.0
3554,0.0
3560,0.0
3561,0.0
3564,0.0
3593,0.0
3566,0.0
3568,0.0
3570,0.0
3579,0.0
3580,0.0
3656,0.0
3657,0.0
3658,0.0
3349,0.0
3422,0.0
3423,0.0
3425,0.0
3428,0.0
3384,0.0
3382,0.0
3380,0.0
3353,0.0
3324,0.0
3326,0.0
3333,0.0
3346,0.0
3348,0.0
3350,0.0
3661,0.0
3351,0.0
3355,0.0
3379,0.0
3357,0.0
3359,0.0
3362,0.0
3363,0.0
3366,0.0
3373,0.0
3375,0.0
3377,0.0
3430,0.0
3435,0.0
3420,0.0
3418,0.0
3416,0.0
3415,0.0
3662,0.0
3667,0.0
3670,0.0
3687,0.0
3673,0.0
3676,0.0
3677,0.0
3679,0.0
3680,0.0
3683,0.0
3684,0.0
3686,0.0
3540,0.0
3531,0.0
3323,0.0
3434,0.0
3386,0.0
3387,0.0
3389,0.0
3392,0.0
3393,0.0
3399,0.0
3405,0.0
3407,0.0
3408,0.0
3409,0.0
3411,0.0
3623,0.0
3619,0.0
3436,0.0
2989,0.0
2961,0.0
2962,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2973,0.0
2974,0.0
2975,0.0
2978,0.0
2979,0.0
2983,0.0
2984,0.0
2951,0.0
2955,0.0
2950,0.0
2948,0.0
2918,0.0
2893,0.0
2895,0.0
2896,0.0
2904,0.0
2907,0.0
2908,0.0
2912,0.0
2915,0.0
2919,0.0
2946,0.0
2956,0.0
2954,0.0
3618,0.0
3237,0.0
3313,0.0
3257,0.0
3256,0.0
3251,0.0
3236,0.0
3221,0.0
3222,0.0
3224,0.0
3225,0.0
3226,0.0
3230,0.0
3231,0.0
3235,0.0
3250,0.0
2953,0.0
3238,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3249,0.0
3107,0.0
3105,0.0
3316,0.0
2992,0.0
2952,0.0
2920,0.0
2921,0.0
2923,0.0
3048,0.0
2998,0.0
3002,0.0
3005,0.0
3006,0.0
3011,0.0
3016,0.0
3019,0.0
3023,0.0
3035,0.0
3065,0.0
3037,0.0
3038,0.0
3043,0.0
3052,0.0
2933,0.0
3053,0.0
3061,0.0
3064,0.0
3315,0.0
3318,0.0
3745,0.0
3643,0.0
3611,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3027,0.0
3066,0.0
3067,0.0
3068,0.0
2935,0.0
2939,0.0
2941,0.0
2942,0.0
2990,0.0
2993,0.0
3104,0.0
2995,0.0
3069,0.0
3070,0.0
3071,0.0
3073,0.0
3078,0.0
3083,0.0
3086,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3097,0.0
3098,0.0
3099,0.0
3101,0.0
3102,0.0
3103,0.0
3530,0.0
3488,0.0
6244,0.0
5604,0.0
5563,0.0
5566,0.0
5568,0.0
5571,0.0
5573,0.0
5580,0.0
5607,0.0
5585,0.0
5586,0.0
5587,0.0
5588,0.0
5595,0.0
5597,0.0
5605,0.0
5554,0.0
5676,0.0
5679,0.0
5776,0.0
5681,0.0
5738,0.0
5740,0.0
5741,0.0
5743,0.0
5744,0.0
5745,0.0
5746,0.0
5747,0.0
5748,0.0
5560,0.0
5551,0.0
5942,0.0
5638,0.0
5945,0.0
5949,0.0
5788,0.0
5777,0.0
6006,0.0
5677,0.0
5623,0.0
5626,0.0
5627,0.0
5631,0.0
5633,0.0
5635,0.0
5636,0.0
5643,0.0
5574,0.0
5651,0.0
5657,0.0
5658,0.0
5661,0.0
5663,0.0
5664,0.0
5667,0.0
5672,0.0
5674,0.0
5675,0.0
5620,0.0
5613,0.0
5611,0.0
5749,0.0
5751,0.0
5754,0.0
6303,0.0
6317,0.0
6273,0.0
6281,0.0
6283,0.0
6284,0.0
6286,0.0
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6294,0.0
6295,0.0
6298,0.0
6304,0.0
5757,0.0
6305,0.0
6306,0.0
6308,0.0
6312,0.0
6314,0.0
6272,0.0
6271,0.0
6270,0.0
6248,0.0
6239,0.0
6241,0.0
6242,0.0
6243,0.0
5540,0.0
6007,0.0
6003,0.0
5726,0.0
5762,0.0
5763,0.0
5766,0.0
5768,0.0
5769,0.0
5770,0.0
5737,0.0
5736,0.0
5731,0.0
5696,0.0
5682,0.0
5683,0.0
5685,0.0
5687,0.0
5688,0.0
5690,0.0
5693,0.0
5694,0.0
5698,0.0
5728,0.0
5700,0.0
5703,0.0
5705,0.0
5708,0.0
5712,0.0
5713,0.0
5718,0.0
5943,0.0
5941,0.0
3490,0.0
5848,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.0
3474,0.0
3475,0.0
3476,0.0
4571,0.0
4572,0.0
4573,0.0
5890,0.0
5846,0.0
5847,0.0
5849,0.0
3479,0.0
5850,0.0
5857,0.0
5858,0.0
5860,0.0
5863,0.0
5865,0.0
5866,0.0
5869,0.0
5871,0.0
5874,0.0
5875,0.0
5877,0.0
5878,0.0
3457,0.0
3453,0.0
5939,0.0
3524,0.0
3491,0.0
3492,0.0
3496,0.0
3497,0.0
3500,0.0
3501,0.0
3502,0.0
3506,0.0
3509,0.0
3512,0.0
3518,0.0
3521,0.0
3523,0.0
3526,0.0
3451,0.0
3527,0.0
3529,0.0
3484,0.0
3482,0.0
3480,0.0
3452,0.0
3437,0.0
3439,0.0
3440,0.0
3441,0.0
3443,0.0
3447,0.0
3448,0.0
5882,0.0
5885,0.0
5845,0.0
5956,0.0
5972,0.0
5975,0.0
5976,0.0
5977,0.0
5980,0.0
5982,0.0
5984,0.0
5987,0.0
5991,0.0
5993,0.0
5998,0.0
6001,0.0
5957,0.0
5954,0.0
5844,0.0
5926,0.0
5894,0.0
5895,0.0
5899,0.0
5902,0.0
5907,0.0
5908,0.0
5918,0.0
5923,0.0
5929,0.0
5950,0.0
5932,0.0
5937,0.0
5971,0.0
5969,0.0
5963,0.0
5962,0.0
5840,0.0
5815,0.0
5795,0.0
5799,0.0
5800,0.0
5805,0.0
5806,0.0
5808,0.0
5811,0.0
5814,0.0
5816,0.0
5837,0.0
5818,0.0
5821,0.0
5822,0.0
5823,0.0
5826,0.0
5828,0.0
5835,0.0
5836,0.0
5886,0.0
5891,0.0
5779,0.0
5893,0.0
5958,0.0
5959,0.0
5960,0.0
9089,0.0
7470,0.0
9084,0.0
233,0.0
1882,0.0
750,0.0
1863,0.0
1864,0.0
1866,0.0
748,0.0
1868,0.0
1869,0.0
1870,0.0
1919,0.0
1917,0.0
1871,0.0
753,0.0
769,0.0
107,0.0
1873,0.0
1913,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
767,0.0
1964,0.0
98,0.0
2041,0.0
2026,0.0
1788,0.0
90,0.0
1884,0.0
1896,0.0
1789,0.0
764,0.0
1835,0.0
1836,0.0
1953,0.0
1952,0.0
1951,0.0
1925,0.0
747,0.0
773,0.0
103,0.0
1909,0.0
765,0.0
1907,0.0
756,0.0
1887,0.0
1897,0.0
1906,0.0
758,0.0
759,0.0
104,0.0
236,0.0
761,0.0
105,0.0
1890,0.0
1901,0.0
1900,0.0
1899,0.0
1898,0.0
763,0.0
2021,0.0
1790,0.0
904,0.0
712,0.0
1782,0.0
811,0.0
2032,0.0
2030,0.0
88,0.0
1784,0.0
2029,0.0
2028,0.0
696,0.0
2005,0.0
2004,0.0
806,0.0
94,0.0
714,0.0
683,0.0
1820,0.0
1821,0.0
1978,0.0
1105,0.0
1975,0.0
789,0.0
95,0.0
716,0.0
717,0.0
788,0.0
1971,0.0
1825,0.0
97,0.0
2033,0.0
1780,0.0
2020,0.0
807,0.0
1791,0.0
1792,0.0
2016,0.0
1794,0.0
2014,0.0
2013,0.0
2012,0.0
691,0.0
2010,0.0
2008,0.0
1796,0.0
116,0.0
2007,0.0
694,0.0
2035,0.0
2025,0.0
117,0.0
723,0.0
1785,0.0
678,0.0
118,0.0
